t,rainfall,action_s,action_e,action_h,action_p,flood_depth,flow,displaced,vulnerable,infected,contamination,healthcare,damage,failures,econ_loss,deaths,shelter_pressure,sanitation,personnel
48,0.2649259006291017,1.0,1.0,0.0,0.0,0.35273421370564473,0.0,2.12615159030724,0.08639971196483139,0.09363062449643031,2.1415474350043926,0.051644664392133985,0.9484369292354292,0.9050892881137137,61.37714970425978,43.133547560426315,3.6370564174431483,4.999659717633079,0.0
49,0.24851587968287728,1.0,1.0,0.0,1.0,0.3919454392005816,0.0,2.2742168947557686,0.08625699157074299,0.09469899316231728,2.105408138447797,0.050706471843811954,1.089530614717687,0.9590993825935005,62.57187969660981,43.816028230915066,3.5809741572844995,4.9997277741064625,0.0
50,2.267767961700408,1.0,1.0,0.0,0.0,0.38776720012510824,0.0,2.474032019809369,0.08448176173806439,0.09687305449448097,2.173127689872935,0.04923288177463303,0.7015434830390762,0.6981070527105921,63.87458477243413,44.515987974301765,3.7066065576695686,4.99978221928517,0.5
51,0.20944013705600234,1.0,1.0,0.0,0.0,2.031244299011086,0.02219727516334208,2.1620634494486137,0.08313261735816581,0.09757434433164128,2.02729796464992,0.05390569594885911,0.8566503630891196,0.8251816705583982,64.95831330704422,45.2485362742105,3.9566746428771964,4.999825775428136,0.0
52,0.27683296045875805,1.0,1.0,0.0,1.0,1.241409885698452,0.9773242400093769,3.192671179374608,0.0005625317510795091,0.17911481782307842,3.0321665069918167,0.05457580533332017,1.6735875377262226,0.9150365817928671,66.09273111369244,46.30369236842051,3.7447333065994926,4.999860620342509,0.0
53,0.13909141983049264,1.0,1.0,0.0,1.0,0.6749316655729101,0.8898272127608488,3.675088874880368,0.04972720335366341,0.08930277561468578,3.199723094354479,0.06846815846765308,1.5288225711443675,0.7258418379794542,67.82044944272192,47.31365294214745,4.690564502014405,4.999888496274007,0.5
54,0.16927521392038924,1.0,1.0,0.0,1.0,0.3773551489038458,0.510237183795984,3.3277931947701864,0.049125470794021596,0.09356877371118265,3.2005597223546136,0.06522701267802078,1.2123493943535175,0.7595727982818969,69.48412381403193,48.31863669041941,5.551314675686131,4.999910797019206,0.0
55,0.11470842641051672,1.0,1.0,0.0,0.0,0.30807151812305167,0.1784776127372233,2.8406836828316306,0.06271033819855518,0.08153194532301969,3.1429374378521304,0.06290225928506687,0.8591641934974938,0.7065900222307597,70.9665219621535,49.31715421920112,5.548319065044639,4.999928637615365,0.5
56,3.044233292328053,1.0,1.0,0.0,1.0,0.2544800003330015,0.03692941392226354,2.3605689134434353,0.07073263519336422,0.08091591339067217,2.8475648850124347,0.06040449612208575,1.018088323294159,0.8578424303792959,72.18541996860803,50.248351560627846,5.060011308849486,4.999942910092292,0.0
57,2.2091623606363173,1.0,1.0,0.0,0.0,2.5617060107253598,0.0,2.3224740177812477,0.07890220237277774,0.08032928425245332,2.669521038833941,0.054883125901213095,0.6182220445647328,0.6873270782847363,73.4321808267833,51.07182824241324,4.38457343698323,4.999954328073834,0.5
58,1.9648341423710092,1.0,1.0,0.0,1.0,3.2437834705119264,1.351556993065796,3.3493426872573964,0.0,0.2288279458648183,3.3437934024383384,0.054978174878341765,1.6429044488548767,0.8033078540504397,74.44299406475507,52.28533416508984,4.076303392574539,4.999963462459067,0.0
59,2.2394966311409146,1.0,1.0,0.0,1.0,2.7766704842899648,2.483540855168252,4.8537345389533035,0.05,0.11302479645234045,4.411754564979667,0.08056189561389168,2.389277011245368,0.756203338816515,76.15999590712812,53.763416672786605,4.979864044287212,4.999970769967254,0.5
60,0.12108866863301143,1.0,1.0,0.0,1.0,2.4084196527321957,2.7841424297550166,5.594784316192431,0.0,0.2568713486582714,5.195804579274615,0.07697728675579983,2.8020148703723207,0.8788409919620065,78.42284239387924,55.34394989582035,6.845680156668188,4.999976615973803,0.0
61,0.1638111040141712,1.0,1.0,0.0,1.0,0.4330791556084357,2.6102019555720086,5.991479035516885,0.05,0.12617568840778526,6.039524931658288,0.09733658657404637,2.921203782230042,0.818882299694615,81.09120300664894,57.16508482927985,8.333056378859705,4.999981292779042,0.5
62,2.077994815444316,1.0,1.0,0.0,1.0,0.18118179866357098,1.0061287349835848,5.0004907567266095,0.04090903536605034,0.11973277741635793,5.662914509356124,0.08823253894868294,2.155873944472797,0.8906666364827692,83.82338595304452,58.73014763355433,9.324701587060769,4.999985034223234,0.0
63,0.20360864777002152,1.0,1.0,0.0,1.0,1.711102087629651,0.07473874754102572,4.0368297304621255,0.06190194911257786,0.08682755306528855,5.149940690138388,0.07863191756508663,1.3516354386985439,0.7648920153389608,86.07802016999698,60.24291322484232,8.730371391550918,4.999988027378587,0.5
64,1.6597663779379603,1.0,1.0,0.0,1.0,0.8981011353825135,0.6724081508400566,4.011309617185143,0.0,0.22973099191172167,5.042202006669722,0.07057397442061229,1.3752063039093376,0.7260925811305852,87.75804536362399,61.89405289559304,7.528978287082492,4.9999904219028695,0.0
65,0.11058556828981797,1.0,1.0,0.0,1.0,1.7094690285328946,0.5599382067462362,3.5041638591275186,0.05,0.11303043520069045,4.316347072188938,0.09278027127451417,1.1813252362756854,0.7342723322614625,89.4697461386505,63.31353661388326,7.02290093201814,4.999992337522295,0.5
